analysis_id,qc_type,batch_id,Analyte-1,Analyte-2
617,SPL,4,2012.7775752224868,24153.3309
618,SPL,4,2067.3316178572904,24807.97941
619,SPL,4,2187.7963353108853,26253.55602
620,BQC,4,2086.2421790296144,25034.90615
621,SPL,4,2165.9330171879624,25991.19621
622,SPL,4,2056.6602751187124,24679.9233
623,SPL,4,2452.0425823076835,29424.51099
624,SPL,4,2204.472053197218,26453.66464
625,SPL,4,2104.509142960939,25254.10972
626,SPL,4,2093.681557860451,25124.17869
627,SPL,4,1978.754161653926,23745.04994
628,SPL,4,2463.1890190834947,29558.26823
629,SPL,4,2107.7719843362984,25293.26381
630,BQC,4,1992.5433031628552,23910.51964
631,SPL,4,2247.5338772712207,26970.40653
632,SPL,4,2061.7500143517345,24741.00017
633,SPL,4,2144.0003857780775,25728.00463
634,SPL,4,2658.298044803435,31899.57654
635,SPL,4,2080.0424318699293,24960.50918
636,SPL,4,2094.155536796006,25129.86644
637,SPL,4,2435.1832551737616,29222.19906
638,SPL,4,1912.2930278479498,22947.51633
639,SPL,4,2197.9388803876905,26375.26656
640,BQC,4,2192.8876927743154,26314.65231
641,SPL,4,2279.7460105734144,27356.95213
642,SPL,4,2355.9590770556233,28271.50892
643,SPL,4,2060.8760197106853,24730.51224
644,SPL,4,2370.0976093942704,28441.17131
645,SPL,4,2384.490700499969,28613.88841
646,SPL,4,1780.0470703512167,21360.56484
647,SPL,4,2328.066421100828,27936.79705
648,SPL,4,2126.639380594906,25519.67257
649,SPL,4,2125.4272860691094,25505.12743
650,BQC,4,1928.775479102425,23145.30575
651,SPL,4,2151.349623480298,25816.19548
652,SPL,4,2304.166178845744,27649.99415
653,SPL,4,2528.235505181471,30338.82606
654,SPL,4,2274.483864,27293.80636
655,SPL,4,1925.455638221194,23105.46766
656,SPL,4,2388.2697793364414,28659.23735
657,SPL,4,2245.113087867572,26941.35705
658,SPL,4,2727.9085989724285,32734.90319
659,SPL,4,2022.5080520273534,24270.09662
660,BQC,4,1758.3023930538693,21099.62872
661,SPL,4,2318.6975838931976,27824.37101
662,SPL,4,2334.4853411976947,28013.82409
663,SPL,4,2117.447907829923,25409.37489
664,SPL,4,2054.156681291513,24649.88018
665,SPL,4,2475.1753768789044,29702.10452
666,SPL,4,2008.6652810032758,24103.98337
667,SPL,4,2244.413487777282,26932.96185
668,SPL,4,2330.9610177221875,27971.53221
669,SPL,4,2367.6616237062326,28411.93948
670,BQC,4,2127.074114834524,25524.88938
671,SPL,4,1846.397346168047,22156.76815
672,SPL,4,2161.5839259430545,25939.00711
673,SPL,4,1817.7240021696373,21812.68803
674,SPL,4,2031.4665675403583,24377.59881
675,SPL,4,2346.5579692811334,28158.69563
676,SPL,4,1846.797850982195,22161.57421
677,SPL,4,2394.0565319600473,28728.67838
678,SPL,4,2011.470839717653,24137.65008
679,SPL,4,2353.534020503168,28242.40825
680,BQC,4,1966.3793315494172,23596.55198
681,SPL,4,2159.420735377187,25913.04882
682,SPL,4,2274.0736386182252,27288.88366
683,SPL,4,2128.4279014402487,25541.13482
684,SPL,4,2352.411147775769,28228.93377
685,SPL,4,2360.1753995142763,28322.10479
686,SPL,4,2201.2704578436387,26415.24549
687,SPL,4,1855.0839778473355,22261.00773
688,SPL,4,2293.908363447132,27526.90036
689,SPL,4,1911.0025779117468,22932.03093
690,BQC,4,2206.957084766548,26483.48502
691,SPL,4,2309.474724974669,27713.6967
692,SPL,4,2421.0835355306463,29053.00243
693,SPL,4,2361.2353509257914,28334.82421
694,SPL,4,2256.153107743875,27073.83729
695,SPL,4,2217.694637337464,26612.33565
696,SPL,4,2155.101824498097,25861.22189
697,SPL,4,2141.5941694621197,25699.13003
698,SPL,4,2111.004040720196,25332.04849
699,SPL,4,2544.9457023842037,30539.34843
700,BQC,4,2017.589743131949,24211.07692
701,SPL,4,2297.321493083481,27567.85792
702,SPL,4,2354.865331593778,28258.38398
703,SPL,4,1818.563937528015,21822.76725
704,SPL,4,2104.245244448879,25250.94293
705,SPL,4,2070.4079844727216,24844.89581
706,SPL,4,2329.124001,27949.48801
707,SPL,4,2224.4039363599604,26692.84724
708,SPL,4,2223.5211243792496,26682.25349
709,SPL,4,2337.4789306898633,28049.74717
710,BQC,4,2205.5900017524486,26467.08002
711,SPL,4,2194.331588280153,26331.97906
712,SPL,4,2406.4286768577113,28877.14412
713,SPL,4,1959.3882742197395,23512.65929
714,SPL,4,2357.758184,28293.09821
715,SPL,4,2099.785282650697,25197.42339
716,SPL,4,2054.6525375565207,24655.83045
717,SPL,4,2282.948101767127,27395.37722
718,SPL,4,2510.8621477627753,30130.34577
719,SPL,4,2424.9176731113726,29099.01208
720,BQC,4,2049.5295716044093,24594.35486
721,SPL,4,2527.186164418382,30326.23397
722,SPL,4,2264.9290159055477,27179.14819
723,SPL,4,2396.554755072686,28758.65706
724,SPL,4,2564.128841238715,30769.54609
725,SPL,4,2256.582441507573,27078.9893
726,SPL,4,2089.167586175674,25070.01103
727,SPL,4,2419.7764199159465,29037.31704
728,SPL,4,2215.3538674891406,26584.24641
729,SPL,4,1895.8874160887083,22750.64899
730,BQC,4,1950.6403433051375,23407.68412
731,SPL,4,2318.222734364241,27818.67281
732,SPL,4,2147.1326822258925,25765.59219
733,SPL,4,2447.9013336273156,29374.816
734,SPL,4,2010.9011578755571,24130.81389
735,SPL,4,2128.8798789194216,25546.55855
736,SPL,4,2360.360637002975,28324.32764
737,SPL,4,2090.7133967780314,25088.56076
738,SPL,4,2262.2374057760103,27146.84887
739,SPL,4,1984.9616761636973,23819.54011
740,BQC,4,2102.6151392017837,25231.38167
741,SPL,4,2658.090619115209,31897.08743
742,SPL,4,2513.7660874821136,30165.19305
743,SPL,4,2592.2011736094723,31106.41408
744,SPL,4,2185.800977605485,26229.61173
745,SPL,4,2587.6384152270552,31051.66098
746,SPL,4,2394.8271109225243,28737.92533
747,SPL,4,2064.3310302460113,24771.97236
748,SPL,4,2242.021141870505,26904.2537
749,SPL,4,2637.0833214852173,31644.99986
750,BQC,4,1935.0538784466396,23220.64654
751,SPL,4,2324.823130541164,27897.87757
752,SPL,4,2522.7310677560918,30272.77281
753,SPL,4,2046.911553612324,24562.93864
754,SPL,4,2505.315086617376,30063.78104
755,SPL,4,2138.7469963382873,25664.96396
756,SPL,4,1954.4503822079078,23453.40459
757,SPL,4,2357.844494,28294.13392
758,SPL,4,2565.4406611765044,30785.28793
759,SPL,4,2170.150762114386,26041.80915
760,BQC,4,2238.2609354172587,26859.13123
761,SPL,4,2439.3194668839847,29271.8336
762,SPL,4,2138.7091915251467,25664.5103
763,SPL,4,2205.296407672874,26463.55689
764,SPL,4,2437.3791453846643,29248.54974
765,SPL,4,2451.7770671062262,29421.32481
766,SPL,4,2252.680857100708,27032.17029
767,SPL,4,2567.1295913826843,30805.5551
768,SPL,4,2237.12906,26845.54872
769,SPL,4,2479.949018419574,29759.38822
770,BQC,4,2020.7301104590647,24248.76133
771,SPL,4,2561.685338723748,30740.22406
772,SPL,4,2509.143530724381,30109.72237
773,SPL,4,2347.6392307994856,28171.67077
774,SPL,4,2262.4875727996177,27149.85087
775,SPL,4,2528.572532242075,30342.87039
776,SPL,4,2277.8519824990217,27334.22379
777,SPL,4,2439.523202040625,29274.27842
778,SPL,4,2004.0317447966827,24048.38094
779,SPL,4,2398.9129064222443,28786.95488
780,BQC,4,1712.9348569499748,20555.21828
781,SPL,4,2482.947957631522,29795.37549
782,SPL,4,2661.122059809266,31933.46472
783,SPL,4,2012.3572744081566,24148.28729
784,SPL,4,2526.2721797554423,30315.26616
785,SPL,4,2271.9454213894833,27263.34506
786,SPL,4,2062.813210353412,24753.75852
787,SPL,4,2349.3218294556154,28191.86195
788,SPL,4,2446.8285453955136,29361.94254
789,SPL,4,2119.975542492947,25439.70651
790,BQC,4,1933.2250668967263,23198.7008
791,SPL,4,2516.1764793133957,30194.11775
792,SPL,4,2392.4519518016677,28709.42342
793,SPL,4,2356.323869631156,28275.88644
794,SPL,4,2073.5671540087405,24882.80585
795,SPL,4,2126.2351521707183,25514.82183
796,SPL,4,2411.4991601844536,28937.98992
797,SPL,4,2198.839586495828,26386.07504
798,SPL,4,1863.1062606513194,22357.27513
799,SPL,4,2430.4229426483234,29165.07531
800,BQC,4,1769.147748230067,21229.77298
801,SPL,5,1268.213641197788,15218.56369
802,SPL,5,1112.5990451799744,13351.18854
803,SPL,5,1037.4176037509092,12449.01125
804,SPL,5,1136.7538153946346,13641.04578
805,SPL,5,1219.340946761387,14632.09136
806,SPL,5,1175.3010687785252,14103.61283
807,SPL,5,1205.2260749095383,14462.7129
808,SPL,5,1285.5348727322173,15426.41847
809,SPL,5,1123.4750790756727,13481.70095
810,BQC,5,845.9670191226809,10151.60423
811,SPL,5,1273.591782772064,15283.10139
812,SPL,5,1394.0220982481576,16728.26518
813,SPL,5,943.5828319458547,11322.99398
814,SPL,5,1203.095043869792,14437.14053
815,SPL,5,976.64502382018145,11719.74029
816,SPL,5,1211.0846053003086,14533.01526
817,SPL,5,1356.6781705055757,16280.13805
818,SPL,5,1235.2883676053275,14823.46041
819,SPL,5,1245.3375957720232,14944.05115
820,BQC,5,1004.1866838688957,12050.24021
821,SPL,5,1216.6829845108332,14600.19581
822,SPL,5,1414.1259397266888,16969.51128
823,SPL,5,1429.6067977287269,17155.28157
824,SPL,5,1316.532478933198,15798.38975
825,SPL,5,1351.0159468722604,16212.19136
826,SPL,5,1513.1513540863477,18157.81625
827,SPL,5,1378.6980418992373,16544.3765
828,SPL,5,1309.151836907653,15709.82204
829,SPL,5,1373.976308,16487.7157
830,BQC,5,1045.8106649472734,12549.72798
831,SPL,5,1166.6773872789759,14000.12865
832,SPL,5,1399.4832405962122,16793.79889
833,SPL,5,1450.4033752465598,17404.8405
834,SPL,5,1456.6523746915123,17479.8285
835,SPL,5,1352.0185708254057,16224.22285
836,SPL,5,1361.5051331582927,16338.0616
837,SPL,5,1334.950391,16019.40469
838,SPL,5,1357.9586462098493,16295.50375
839,SPL,5,1407.793327085676,16893.51993
840,BQC,5,946.1589883646983,11353.90786
841,SPL,5,1539.5951739397706,18475.14209
842,SPL,5,1381.1809356267079,16574.17123
843,SPL,5,1372.799580641822,16473.59497
844,SPL,5,1421.1586339453129,17053.90361
845,SPL,5,1181.571706055303,14178.86047
846,SPL,5,1322.1764505232838,15866.11741
847,SPL,5,1404.8591380004398,16858.30966
848,SPL,5,1327.6804407409372,15932.16529
849,SPL,5,1322.9556829511334,15875.4682
850,BQC,5,906.0366580070056,10872.4399
851,SPL,5,1405.8272236892178,16869.92668
852,SPL,5,1275.8091743471937,15309.71009
853,SPL,5,1317.2432606529078,15806.91913
854,SPL,5,1322.9372164604802,15875.2466
855,SPL,5,1095.9692884551275,13151.63146
856,SPL,5,1330.1935293365786,15962.32235
857,SPL,5,1288.7882153735986,15465.45858
858,SPL,5,1277.6299479530644,15331.55938
859,SPL,5,1178.184356192796,14138.21227
860,BQC,5,957.4299976152017,11489.15997
861,SPL,5,1075.8341615840504,12910.00994
862,SPL,5,1265.725637344908,15188.70765
863,SPL,5,1147.6299063953902,13771.55888
864,SPL,5,1177.095419636967,14125.14504
865,SPL,5,1415.0232161440556,16980.27859
866,SPL,5,1339.0500203204444,16068.60024
867,SPL,5,1124.568562991681,13494.82276
868,SPL,5,1223.3850782842976,14680.62094
869,SPL,5,1319.8551405655824,15838.26169
870,BQC,5,890.3613065519855,10684.33568
871,SPL,5,1075.8698532997144,12910.43824
872,SPL,5,1226.1595850367887,14713.91502
873,SPL,5,1140.7349850645887,13688.81982
874,SPL,5,1094.1633195834988,13129.95984
875,SPL,5,1032.163261589917,12385.95914
876,SPL,5,1244.242879451761,14930.91455
877,SPL,5,1227.2950347974943,14727.54042
878,SPL,5,1186.6645277575644,14239.97433
879,SPL,5,1066.1196423081035,12793.43571
880,BQC,5,1049.709733653693,12596.5168
881,SPL,5,1176.6708781137452,14120.05054
882,SPL,5,1140.461000396559,13685.532
883,SPL,5,1191.385809376471,14296.62971
884,SPL,5,1008.5760001000187,12102.912
885,SPL,5,992.0978645727688,11905.17437
886,SPL,5,1141.4653596678804,13697.58432
887,SPL,5,1081.7694186999327,12981.23302
888,SPL,5,1187.102002,14245.22403
889,SPL,5,873.4145779,10480.97494
890,BQC,5,1040.6234970724133,12487.48196
891,SPL,5,996.6969636,11960.36356
892,SPL,5,1003.3421866045724,12040.10624
893,SPL,5,1103.1876065897889,13238.25128
894,SPL,5,823.3438955333518,9880.126746
895,SPL,5,1025.7913381857568,12309.49606
896,SPL,5,965.6142295,11587.37075
897,SPL,5,1003.4618247901906,12041.5419
898,SPL,5,1023.9144232161987,12286.97308
899,SPL,5,1016.3903361077895,12196.68403
900,BQC,5,887.1958555616407,10646.35027
901,SPL,5,839.3619706866599,10072.34365
902,SPL,5,1168.4517800509416,14021.42136
903,SPL,5,935.5793379932785,11226.95206
904,SPL,5,935.2593305082539,11223.11197
905,SPL,5,1009.9805332946797,12119.7664
906,SPL,5,852.7830425157058,10233.39651
907,SPL,5,805.4597742232238,9665.517291
908,SPL,5,1137.6146827986436,13651.37619
909,SPL,5,1099.2292838734315,13190.75141
910,BQC,5,955.8716676055985,11470.46001
911,SPL,5,1114.7656252784666,13377.1875
912,SPL,5,934.9498515676394,11219.39822
913,SPL,5,1020.029836615664,12240.35804
914,SPL,5,944.1420891640248,11329.70507
915,SPL,5,924.7539069864771,11097.04688
916,SPL,5,997.8305514551513,11973.96662
917,SPL,5,936.8310931,11241.97312
918,SPL,5,845.3065023653487,10143.67803
919,SPL,5,861.2456454027039,10334.94774
920,BQC,5,1074.049357392129,12888.59229
921,SPL,5,791.0821137043022,9492.985364
922,SPL,5,1017.2460542546216,12206.95265
923,SPL,5,946.6911551,11360.29386
924,SPL,5,1067.605506340623,12811.26608
925,SPL,5,948.5341194008847,11382.40943
926,SPL,5,863.1555888531999,10357.86707
927,SPL,5,928.2967785,11139.56134
928,SPL,5,666.2934406009251,7995.521287
929,SPL,5,856.3920977112011,10276.70517
930,BQC,5,988.1164175058493,11857.39701
931,SPL,5,970.4810989852405,11645.77319
932,SPL,5,1034.1484949332823,12409.78194
933,SPL,5,855.629071,10267.54885
934,SPL,5,1011.6001660007198,12139.20199
935,SPL,5,1026.5947873394844,12319.13745
936,SPL,5,922.4852481533551,11069.82298
937,SPL,5,817.9823013241115,9815.787616
938,SPL,5,1081.9497924803459,12983.39751
939,SPL,5,975.7260921487197,11708.71311
940,BQC,5,1000.6728752090961,12008.0745
941,SPL,5,960.5791211739963,11526.94945
942,SPL,5,883.8705196902408,10606.44624
943,SPL,5,978.8163813886794,11745.79658
944,SPL,5,1113.5174163078213,13362.209
945,SPL,5,1115.400608661768,13384.8073
946,SPL,5,1115.3989493657336,13384.78739
947,SPL,5,965.5236698832708,11586.28404
948,SPL,5,883.0271839821197,10596.32621
949,SPL,5,1104.5070345345794,13254.08441
950,BQC,5,1029.5033391758639,12354.04007
951,SPL,5,1070.177345132645,12842.12814
952,SPL,5,1033.8594690105917,12406.31363
953,SPL,5,919.6019336263582,11035.2232
954,SPL,5,1144.1612398055943,13729.93488
955,SPL,5,994.1150738317713,11929.38089
956,SPL,5,1038.667870121552,12464.01444
957,SPL,5,879.4122131035301,10552.94656
958,SPL,5,1358.3483310374143,16300.17997
959,SPL,5,1174.5563312298443,14094.67597
960,BQC,5,1044.3238711152594,12531.88645
961,SPL,5,1161.9042749441787,13942.8513
962,SPL,5,1098.4968237786682,13181.96189
963,SPL,5,1329.3352226826723,15952.02267
964,SPL,5,1367.5267758313903,16410.32131
965,SPL,5,1387.3882374600328,16648.65885
966,SPL,5,1141.9494925402225,13703.39391
967,SPL,5,1234.3184161699974,14811.82099
968,SPL,5,1396.7491574300675,16760.98989
969,SPL,5,1185.6482052634199,14227.77846
970,BQC,5,1085.2942703140588,13023.53124
971,SPL,5,1327.350562025806,15928.20674
972,SPL,5,1310.3568126562875,15724.28175
973,SPL,5,1278.082938653245,15336.99526
974,SPL,5,1173.6251000351447,14083.5012
975,SPL,5,1371.7033647601784,16460.44038
976,SPL,5,1066.937800016388,12803.2536
977,SPL,5,1394.9948664524504,16739.9384
978,SPL,5,1156.4727932107894,13877.67352
979,SPL,5,1414.283863536612,16971.40636
980,BQC,5,1054.6286211056579,12655.54345
981,SPL,5,1276.1021452385794,15313.22574
982,SPL,5,1407.4840391567957,16889.80847
983,SPL,5,1228.4759796380154,14741.71176
984,SPL,5,1545.3736041769157,18544.48325
985,SPL,5,1176.1809743337017,14114.17169
986,SPL,5,1421.759636142373,17061.11563
987,SPL,5,1320.6461708729805,15847.75405
988,SPL,5,1416.2751951712255,16995.30234
989,SPL,5,1253.2161485771253,15038.59378
990,BQC,5,902.5912987460501,10831.09558
991,SPL,5,1308.7370099569052,15704.84412
992,SPL,5,1342.3495614525477,16108.19474
993,SPL,5,1339.4002619812654,16072.80314
994,SPL,5,1439.401189172852,17272.81427
995,SPL,5,1161.166871341467,13934.00246
996,SPL,5,1419.2783166277468,17031.3398
997,SPL,5,1192.7803283693906,14313.36394
998,SPL,5,1367.5902120361402,16411.08254
999,SPL,5,1331.3665567143717,15976.39868
1000,BQC,5,974.3725463425044,11692.47056
1001,SPL,6,609.4480090450296,7313.376109
1002,SPL,6,615.2649188135923,7383.179026
1003,SPL,6,623.9400807755019,7487.280969
1004,SPL,6,632.8282960572202,7593.939553
1005,SPL,6,401.28856323185533,4815.462759
1006,SPL,6,767.4809684365664,9209.771621
1007,SPL,6,378.2412922567339,4538.895507
1008,SPL,6,772.2397640071695,9266.877168
1009,SPL,6,563.3331461760642,6759.997754
1010,BQC,6,532.0635974480595,6384.763169
1011,SPL,6,704.7520195,8457.024234
1012,SPL,6,786.0779712,9432.935654
1013,SPL,6,453.80315356781426,5445.637843
1014,SPL,6,478.01490961194327,5736.178915
1015,SPL,6,660.4057801871489,7924.869362
1016,SPL,6,844.1872447548687,10130.24694
1017,SPL,6,649.5697811676831,7794.837374
1018,SPL,6,874.1217065813605,10489.46048
1019,SPL,6,638.5148687,7662.178425
1020,BQC,6,488.43033198588205,5861.163984
1021,SPL,6,918.6503331562755,11023.804
1022,SPL,6,852.9722217703929,10235.66666
1023,SPL,6,631.0747141775698,7572.89657
1024,SPL,6,641.1547696344362,7693.857236
1025,SPL,6,810.3891967854777,9724.670361
1026,SPL,6,1142.5284776929307,13710.34173
1027,SPL,6,626.5959108106813,7519.15093
1028,SPL,6,677.3398802903369,8128.078563
1029,SPL,6,673.3089705173041,8079.707646
1030,BQC,6,268.86461785016195,3226.375414
1031,SPL,6,352.99832358675576,4235.979883
1032,SPL,6,664.8521400980183,7978.225681
1033,SPL,6,577.4551095095505,6929.461314
1034,SPL,6,736.1819567921498,8834.183482
1035,SPL,6,691.288944,8295.467328
1036,SPL,6,597.8043855477781,7173.652627
1037,SPL,6,778.3269998,9339.923998
1038,SPL,6,718.8217714288107,8625.861257
1039,SPL,6,752.2883593935628,9027.460313
1040,BQC,6,419.5897905558644,5035.077487
1041,SPL,6,843.9107799438065,10126.92936
1042,SPL,6,783.2989940655191,9399.587929
1043,SPL,6,737.4492237130366,8849.390685
1044,SPL,6,689.6523717,8275.828461
1045,SPL,6,779.4952111342706,9353.942534
1046,SPL,6,672.3046634253617,8067.655961
1047,SPL,6,691.4337219118282,8297.204663
1048,SPL,6,877.7902665058963,10533.4832
1049,SPL,6,634.0754595070381,7608.905514
1050,BQC,6,607.6093998441758,7291.312798
1051,SPL,6,521.4947824473564,6257.937389
1052,SPL,6,911.2930615704162,10935.51674
1053,SPL,6,692.0046870151956,8304.056244
1054,SPL,6,849.1963003956171,10190.3556
1055,SPL,6,914.2757518614387,10971.30902
1056,SPL,6,995.5794889668848,11946.95387
1057,SPL,6,990.5869063265534,11887.04288
1058,SPL,6,744.9128101262907,8938.953722
1059,SPL,6,658.8139960165131,7905.767952
1060,BQC,6,516.7634330065373,6201.161196
1061,SPL,6,982.6805261585716,11792.16631
1062,SPL,6,909.4752546269616,10913.70306
1063,SPL,6,743.3020668956901,8919.624803
1064,SPL,6,853.7763323487711,10245.31599
1065,SPL,6,798.7754641188296,9585.305569
1066,SPL,6,944.7626185279312,11337.15142
1067,SPL,6,995.8706577803121,11950.44789
1068,SPL,6,798.1789776,9578.147731
1069,SPL,6,940.7743146023383,11289.29178
1070,BQC,6,343.8113793283402,4125.736552
1071,SPL,6,947.6920507519109,11372.30461
1072,SPL,6,726.1744541036039,8714.093449
1073,SPL,6,856.3693096,10276.43172
1074,SPL,6,677.6682444646893,8132.018934
1075,SPL,6,765.8911508753959,9190.693811
1076,SPL,6,841.7113494107617,10100.53619
1077,SPL,6,611.3668077867918,7336.401693
1078,SPL,6,653.5851486599427,7843.021784
1079,SPL,6,790.3970215,9484.764257
1080,BQC,6,522.9024326991185,6274.829192
1081,SPL,6,814.1960992420704,9770.353191
1082,SPL,6,800.6384085,9607.660901
1083,SPL,6,796.7984940990925,9561.581929
1084,SPL,6,709.8950234416704,8518.740281
1085,SPL,6,927.0469446769109,11124.56334
1086,SPL,6,813.6814947390696,9764.177937
1087,SPL,6,826.5851089563228,9919.021307
1088,SPL,6,644.6816542152712,7736.179851
1089,SPL,6,523.5298174,6282.357809
1090,BQC,6,483.1665304204623,5797.998365
1091,SPL,6,731.3079908163871,8775.69589
1092,SPL,6,729.8981943010872,8758.778332
1093,SPL,6,775.8276548659945,9309.931858
1094,SPL,6,708.5353029491787,8502.423635
1095,SPL,6,628.5412065455414,7542.494479
1096,SPL,6,638.5504104865665,7662.604926
1097,SPL,6,642.5939615095679,7711.127538
1098,SPL,6,701.9205370225964,8423.046444
1099,SPL,6,839.1629502899169,10069.9554
1100,BQC,6,571.2608644772564,6855.130374
1101,SPL,6,635.7553002800091,7629.063603
1102,SPL,6,747.6563616748356,8971.87634
1103,SPL,6,875.3886276510839,10504.66353
1104,SPL,6,604.3306438096675,7251.967726
1105,SPL,6,1023.0305622925325,12276.36675
1106,SPL,6,748.5905606200172,8983.086727
1107,SPL,6,856.2910289032079,10275.49235
1108,SPL,6,908.2903583403562,10899.4843
1109,SPL,6,634.4607365143261,7613.528838
1110,BQC,6,723.4342808397441,8681.21137
1111,SPL,6,653.3469956414865,7840.163948
1112,SPL,6,724.4572455961488,8693.486947
1113,SPL,6,711.8288910288537,8541.946692
1114,SPL,6,663.4813117444609,7961.775741
1115,SPL,6,608.7771536798593,7305.325844
1116,SPL,6,763.8653147,9166.383776
1117,SPL,6,620.0193116232699,7440.231739
1118,SPL,6,844.3443805554793,10132.13257
1119,SPL,6,664.1587123669246,7969.904548
1120,BQC,6,339.2145106585817,4070.574128
1121,SPL,6,678.7474027,8144.968832
1122,SPL,6,632.9750616066686,7595.700739
1123,SPL,6,689.7177972446071,8276.613567
1124,SPL,6,734.7525501739667,8817.030602
1125,SPL,6,723.3649057618384,8680.378869
1126,SPL,6,580.4270182094081,6965.124219
1127,SPL,6,480.77062668031016,5769.24752
1128,SPL,6,649.1221151669629,7789.465382
1129,SPL,6,542.0171042354491,6504.205251
1130,BQC,6,446.4299238005516,5357.159086
1131,SPL,6,604.0049212292136,7248.059055
1132,SPL,6,413.3458928237807,4960.150714
1133,SPL,6,502.6128261209724,6031.353913
1134,SPL,6,545.0747792620914,6540.897351
1135,SPL,6,722.3901045456605,8668.681255
1136,SPL,6,459.34333041773357,5512.119965
1137,SPL,6,815.2515943750907,9783.019133
1138,SPL,6,699.6208685095402,8395.450422
1139,SPL,6,735.7419939040753,8828.903927
1140,BQC,6,485.28196758597545,5823.383611
1141,SPL,6,735.7641746311953,8829.170096
1142,SPL,6,737.0349229219721,8844.419075
1143,SPL,6,308.1211725625617,3697.454071
1144,SPL,6,502.44405067810607,6029.328608
1145,SPL,6,647.3922181,7768.706617
1146,SPL,6,700.3149817626688,8403.779781
1147,SPL,6,665.3605186001352,7984.326223
1148,SPL,6,567.4756117,6809.70734
1149,SPL,6,475.7835658218325,5709.40279
1150,BQC,6,273.4212437336039,3281.054925
1151,SPL,6,664.5519722,7974.623667
1152,SPL,6,611.4076957880438,7336.892349
1153,SPL,6,439.6228419,5275.474103
1154,SPL,6,496.1565081526342,5953.878098
1155,SPL,6,499.6424587275408,5995.709505
1156,SPL,6,523.6077336225312,6283.292803
1157,SPL,6,430.0246098174407,5160.295318
1158,SPL,6,519.9597523861395,6239.517029
1159,SPL,6,798.8225209853495,9585.870252
1160,BQC,6,496.6886193721932,5960.263432
1161,SPL,6,108.15151490312422,1297.818179
1162,SPL,6,545.3820369889369,6544.584444
1163,SPL,6,675.5640406,8106.768487
1164,SPL,6,491.81304229830937,5901.756508
1165,SPL,6,444.09011233623664,5329.081348
1166,SPL,6,433.7564030404774,5205.076836
1167,SPL,6,716.3991314014585,8596.789577
1168,SPL,6,567.5191915307138,6810.230298
1169,SPL,6,420.31228111753455,5043.747373
1170,BQC,6,437.08492263533293,5245.019072
1171,SPL,6,393.87162518730855,4726.459502
1172,SPL,6,309.22614843887334,3710.713781
1173,SPL,6,568.2917713274414,6819.501256
1174,SPL,6,496.93849730330965,5963.261968
1175,SPL,6,515.0082317,6180.098781
1176,SPL,6,812.7430169745454,9752.916204
1177,SPL,6,364.5566300146231,4374.67956
1178,SPL,6,396.3234411001436,4755.881293
1179,SPL,6,591.6326303021444,7099.591564
1180,BQC,6,737.1214816553126,8845.45778
1181,SPL,6,85.02741568136346,1020.328988
1182,SPL,6,408.61355627505793,4903.362675
1183,SPL,6,370.4331252770246,4445.197503
1184,SPL,6,630.6107601534118,7567.329122
1185,SPL,6,456.30258654309046,5475.631039
1186,SPL,6,263.1801888070838,3158.162266
1187,SPL,6,438.9928153053544,5267.913784
1188,SPL,6,395.9815935197097,4751.779122
1189,SPL,6,213.9390744667026,2567.268894
1190,BQC,6,190.5018847733047,2286.022617
1191,SPL,6,168.58549086224951,2023.02589
1192,SPL,6,623.4366174816486,7481.23941
1193,SPL,6,226.5325863260616,2718.391036
1194,SPL,6,282.12404755742784,3385.488571
1195,SPL,6,486.1699542875678,5834.039451
1196,SPL,6,521.9891251423005,6263.869502
1197,SPL,6,454.45071498695233,5453.40858
1198,SPL,6,474.8569546078519,5698.283455
1199,SPL,6,588.5871297140905,7063.045557
1200,BQC,6,657.8496919917316,7894.196304
1201,SPL,7,1114.9358607623062,13379.23033
1202,SPL,7,1122.1918129440676,13466.30176
1203,SPL,7,1270.3678903486311,15244.41468
1204,SPL,7,1138.3704531782398,13660.44544
1205,SPL,7,1019.2491922520047,12230.99031
1206,SPL,7,1124.4202860172147,13493.04343
1207,SPL,7,1133.6402327872695,13603.68279
1208,SPL,7,1119.1757174791187,13430.10861
1209,SPL,7,1055.3530854603368,12664.23703
1210,BQC,7,1071.278107812771,12855.33729
1211,SPL,7,1029.2101811144505,12350.52217
1212,SPL,7,1141.3004012056383,13695.60481
1213,SPL,7,1138.8503553131454,13666.20426
1214,SPL,7,1212.4050833900865,14548.861
1215,SPL,7,1106.1425374141947,13273.71045
1216,SPL,7,1314.316571,15771.79885
1217,SPL,7,1172.7546343408496,14073.05561
1218,SPL,7,1168.6056606369402,14023.26793
1219,SPL,7,1281.0227462332148,15372.27295
1220,BQC,7,1051.9788276097981,12623.74593
1221,SPL,7,1224.4588246314925,14693.5059
1222,SPL,7,1317.2853801917074,15807.42456
1223,SPL,7,1206.866634508454,14482.39961
1224,SPL,7,1389.3447393966776,16672.13687
1225,SPL,7,1376.8239600230459,16521.88752
1226,SPL,7,1206.7088796753958,14480.50656
1227,SPL,7,1266.0282062896688,15192.33848
1228,SPL,7,1187.0038666213661,14244.0464
1229,SPL,7,1218.2654188600795,14619.18503
1230,BQC,7,1010.381175561522,12124.57411
1231,SPL,7,1135.8904179765307,13630.68502
1232,SPL,7,1211.4417994684388,14537.30159
