"analysis_id","qc_type","batch_id","conc"
791,"SPL",4,2335.735115950775
792,"SPL",4,2074.2487781046902
793,"SPL",4,2434.405200134678
794,"SPL",4,2323.810349499315
795,"SPL",4,2223.0769473039236
796,"SPL",4,2421.0265622029806
797,"SPL",4,2334.9775763739594
798,"SPL",4,2168.1486895324906
799,"SPL",4,2303.5773733338538
800,"BQC",4,1874.5128945956224
801,"SPL",5,1161.8931970161382
802,"SPL",5,1068.355241550236
803,"SPL",5,1227.555592117848
804,"SPL",5,1265.1835414775767
805,"SPL",5,1185.3351267777173
806,"SPL",5,1179.8869186169477
807,"SPL",5,1165.6216550104234
808,"SPL",5,1396.960383446333
809,"SPL",5,1216.0000221183466
810,"BQC",5,882.9076796925874
811,"SPL",5,952.3742493166102
812,"SPL",5,1053.862696949637
813,"SPL",5,1209.71737431028
814,"SPL",5,1245.065848425762
815,"SPL",5,1258.9225409689886
816,"SPL",5,1320.0213368934833
817,"SPL",5,1224.9169599851934
818,"SPL",5,1372.0687371358886
819,"SPL",5,1164.542247666013
820,"BQC",5,954.9004094036676
821,"SPL",5,1145.3446492528187
822,"SPL",5,1347.920402450941
823,"SPL",5,1270.6165288010445
824,"SPL",5,1362.870401641422
825,"SPL",5,1261.8525608584291
826,"SPL",5,1233.9157195322355
827,"SPL",5,1260.491552049365
828,"SPL",5,1116.0205846014792
829,"SPL",5,1188.0036156314968
830,"BQC",5,979.5039565091853
831,"SPL",5,1416.9228594490364
832,"SPL",5,1254.5900758481885
833,"SPL",5,1395.8086296121194
834,"SPL",5,1470.7544152014516
835,"SPL",5,1301.870243236047
836,"SPL",5,1351.0746171481646
837,"SPL",5,1148.913057507726
838,"SPL",5,1243.1779189733306
839,"SPL",5,1331.381876751485
840,"BQC",5,899.4992679252617
841,"SPL",5,1250.3188201788766
842,"SPL",5,1594.526500849502
843,"SPL",5,1279.6724130748958
844,"SPL",5,1331.0962899115889
845,"SPL",5,1388.5026169128857
846,"SPL",5,1319.465840104077
847,"SPL",5,1255.9502829354192
848,"SPL",5,1422.7746929576351
849,"SPL",5,1477.4367635507556
850,"BQC",5,991.3736439352382
851,"SPL",5,1366.503348537875
852,"SPL",5,1297.300372777435
853,"SPL",5,1405.1706002387914
854,"SPL",5,1184.115718975291
855,"SPL",5,1527.7556916838407
856,"SPL",5,1230.989913975495
857,"SPL",5,1140.8743639264399
858,"SPL",5,1246.8338253997326
859,"SPL",5,1291.520323711109
860,"BQC",5,924.2844716443176
861,"SPL",5,1357.1228594057268
862,"SPL",5,1274.4931788780832
863,"SPL",5,1115.3357547165388
864,"SPL",5,1161.5177190840254
865,"SPL",5,1225.4405997897218
866,"SPL",5,1490.5394104630068
867,"SPL",5,1042.5120282365574
868,"SPL",5,1334.7789559475134
869,"SPL",5,1161.9401749076571
870,"BQC",5,866.515638503286
871,"SPL",5,1086.3218556159025
872,"SPL",5,1207.2149134021604
873,"SPL",5,1075.4044582865924
874,"SPL",5,1268.1261199274804
875,"SPL",5,1318.4871267732801
876,"SPL",5,1357.4476933278293
877,"SPL",5,1234.3458321738756
878,"SPL",5,1331.078456891038
879,"SPL",5,1263.5283796586327
880,"BQC",5,947.4463368253291
881,"SPL",5,1170.811337955676
882,"SPL",5,1018.0202351614386
883,"SPL",5,1088.8286840308651
884,"SPL",5,1221.60397734392
885,"SPL",5,1145.8363997833485
886,"SPL",5,1129.6979185189027
887,"SPL",5,972.4691660871513
888,"SPL",5,1008.2288776702885
889,"SPL",5,984.7072158525342
890,"BQC",5,938.0823915940853
891,"SPL",5,947.4079879368094
892,"SPL",5,1095.48911602468
893,"SPL",5,920.6050296493786
894,"SPL",5,1208.2078401696344
895,"SPL",5,1064.6792163328862
896,"SPL",5,941.9526597584675
897,"SPL",5,1029.768434344133
898,"SPL",5,964.2171726926902
899,"SPL",5,1030.5734298838129
900,"BQC",5,1106.603340914387
901,"SPL",5,880.6690495008428
902,"SPL",5,897.5924915056446
903,"SPL",5,1001.559564760822
904,"SPL",5,1130.6225882775857
905,"SPL",5,1070.5447883711734
906,"SPL",5,895.2477369878541
907,"SPL",5,1036.180697608438
908,"SPL",5,944.8844321405952
909,"SPL",5,976.3004212104237
910,"BQC",5,964.9430814630452
911,"SPL",5,1197.4162130717855
912,"SPL",5,818.6265562884777
913,"SPL",5,944.8261544880334
914,"SPL",5,754.6134726534705
915,"SPL",5,989.7734346724679
916,"SPL",5,1038.9337752340518
917,"SPL",5,1072.6290451514903
918,"SPL",5,734.6468808260003
919,"SPL",5,967.8470366052608
920,"BQC",5,1029.3558971415066
921,"SPL",5,884.9193494870076
922,"SPL",5,905.4484386554398
923,"SPL",5,923.663197105328
924,"SPL",5,964.7820756331256
925,"SPL",5,996.0678226572563
926,"SPL",5,1062.911930953927
927,"SPL",5,923.4630062602299
928,"SPL",5,954.8224767741415
929,"SPL",5,1186.4749512785922
930,"BQC",5,971.6172164521449
931,"SPL",5,962.3882998354294
932,"SPL",5,812.6369182040959
933,"SPL",5,950.774491519864
934,"SPL",5,932.257691727863
935,"SPL",5,957.4548323015206
936,"SPL",5,905.4479541199371
937,"SPL",5,898.9927506691076
938,"SPL",5,900.5285490203271
939,"SPL",5,956.3263748040994
940,"BQC",5,959.4538737203341
941,"SPL",5,1093.7126966640294
942,"SPL",5,958.6456412880202
943,"SPL",5,832.0956224078877
944,"SPL",5,922.468622018567
945,"SPL",5,967.5764727034991
946,"SPL",5,1030.3177441885834
947,"SPL",5,960.4602090647153
948,"SPL",5,1234.311034389053
949,"SPL",5,1013.4824955460565
950,"BQC",5,922.6568339334118
951,"SPL",5,1041.1041762749962
952,"SPL",5,962.1247971227444
953,"SPL",5,1085.8093874140632
954,"SPL",5,1101.1757679781638
955,"SPL",5,1121.0652204347414
956,"SPL",5,931.0781656937522
957,"SPL",5,1123.1440506134547
958,"SPL",5,1139.9660949513877
959,"SPL",5,974.685419785173
960,"BQC",5,894.1047826929889
961,"SPL",5,1210.9956603923295
962,"SPL",5,1370.4230585749813
963,"SPL",5,1163.9918610497612
964,"SPL",5,1160.8210024625855
965,"SPL",5,1173.5857792361207
966,"SPL",5,1178.6247074122816
967,"SPL",5,994.4510126759023
968,"SPL",5,1019.7531927270835
969,"SPL",5,1186.5852265316357
970,"BQC",5,1033.097987545649
971,"SPL",5,1214.4296817661027
972,"SPL",5,1004.9561081004642
973,"SPL",5,1073.1881573058254
974,"SPL",5,1119.7399246676748
975,"SPL",5,1335.1629870365796
976,"SPL",5,1133.2052846091829
977,"SPL",5,1169.4181153539162
978,"SPL",5,1263.4803872595808
979,"SPL",5,1229.1405960721443
980,"BQC",5,1111.4719179813526
981,"SPL",5,1503.125514007918
982,"SPL",5,1165.423355438359
983,"SPL",5,1252.3650248427311
984,"SPL",5,1236.020338307957
985,"SPL",5,1443.4686972403242
986,"SPL",5,1219.5550505978047
987,"SPL",5,1292.3041007000534
988,"SPL",5,1382.9640163132403
989,"SPL",5,1201.8522591241897
990,"BQC",5,1022.7625815819091
991,"SPL",5,1381.356132817523
992,"SPL",5,1208.9576994544545
993,"SPL",5,1364.1385160545997
994,"SPL",5,1299.352715311478
995,"SPL",5,1353.7062019458476
996,"SPL",5,1314.780253261472
997,"SPL",5,1431.9162061635018
998,"SPL",5,1190.5320820491586
999,"SPL",5,1273.8474466905968
1000,"BQC",5,1029.0126999371819
1001,"SPL",6,461.2670688668157
1002,"SPL",6,459.3792477369114
1003,"SPL",6,617.4084395023278
1004,"SPL",6,605.0068675956087
1005,"SPL",6,247.15142294091987
1006,"SPL",6,790.3479523442038
1007,"SPL",6,676.4166418772845
1008,"SPL",6,1006.0688544905248
1009,"SPL",6,751.0789466001238
1010,"BQC",6,498.85127780099197
1011,"SPL",6,1077.1648501967038
1012,"SPL",6,1086.980395943221
1013,"SPL",6,483.9011509943916
1014,"SPL",6,741.5927070492038
1015,"SPL",6,644.0468851017355
1016,"SPL",6,708.2511020840141
1017,"SPL",6,718.7453439631472
1018,"SPL",6,499.7078884758565
1019,"SPL",6,736.1664813613268
1020,"BQC",6,601.9775612485081
1021,"SPL",6,677.2432088156985
1022,"SPL",6,681.6064992227256
1023,"SPL",6,919.9666044402722
1024,"SPL",6,849.0197197285734
1025,"SPL",6,471.0074359821806
1026,"SPL",6,756.5262199025317
1027,"SPL",6,974.17319327889345
1028,"SPL",6,942.2662277401582
1029,"SPL",6,796.734266348286
1030,"BQC",6,545.7390820631608
1031,"SPL",6,561.5255851892505
1032,"SPL",6,789.6390857702927
1033,"SPL",6,604.9303658381791
1034,"SPL",6,682.7962725105085
1035,"SPL",6,895.1618259243993
1036,"SPL",6,587.5287483432
1037,"SPL",6,801.2592279921498
1038,"SPL",6,828.5456338428414
1039,"SPL",6,775.5207993742382
1040,"BQC",6,320.33827657718894
1041,"SPL",6,619.6431187924323
1042,"SPL",6,866.6345930342509
1043,"SPL",6,765.0027397243911
1044,"SPL",6,741.750721376326
1045,"SPL",6,852.9270177586176
1046,"SPL",6,632.5941934876448
1047,"SPL",6,590.8794560553966
1048,"SPL",6,715.868378069495
1049,"SPL",6,1054.8469002469292
1050,"BQC",6,304.40796690950447
1051,"SPL",6,845.5778070502668
1052,"SPL",6,769.1200336176043
1053,"SPL",6,869.8004863610769
1054,"SPL",6,657.9984440195004
1055,"SPL",6,975.8541415229977
1056,"SPL",6,891.1831591330408
1057,"SPL",6,683.7111132989572
1058,"SPL",6,813.9548844134692
1059,"SPL",6,914.205082735865
1060,"BQC",6,479.79404104745925
1061,"SPL",6,1030.6819268934482
1062,"SPL",6,717.0957860789397
1063,"SPL",6,977.005313122206
1064,"SPL",6,965.4963371752572
1065,"SPL",6,785.9591834531633
1066,"SPL",6,664.1481914964677
1067,"SPL",6,647.2588683406696
1068,"SPL",6,879.2799991897928
1069,"SPL",6,799.8121214166366
1070,"BQC",6,390.8220168801386
1071,"SPL",6,890.1541361231477
1072,"SPL",6,753.6251805153689
1073,"SPL",6,655.007581808507
1074,"SPL",6,720.7895368368326
1075,"SPL",6,858.7831639763892
1076,"SPL",6,738.799521587561
1077,"SPL",6,882.5542572462267
1078,"SPL",6,754.1398308487499
1079,"SPL",6,787.2187638942369
1080,"BQC",6,562.6119408210616
1081,"SPL",6,1086.0107840309233
1082,"SPL",6,848.58835976961
1083,"SPL",6,831.6255494999202
1084,"SPL",6,541.4820275834777
1085,"SPL",6,892.3575361544022
1086,"SPL",6,637.8700993603236
1087,"SPL",6,655.6089205843459
1088,"SPL",6,924.9116483614723
1089,"SPL",6,716.9797091659731
1090,"BQC",6,453.44242262764766
1091,"SPL",6,1045.5273008323786
1092,"SPL",6,420.8659060092211
1093,"SPL",6,860.740382099306
1094,"SPL",6,924.6556857096043
1095,"SPL",6,674.5822442119912
1096,"SPL",6,832.9406808953548
1097,"SPL",6,829.1500963578327
1098,"SPL",6,916.2713336740344
1099,"SPL",6,829.6062390608093
1100,"BQC",6,605.6786162223727
1101,"SPL",6,887.7727154842087
1102,"SPL",6,867.0400766693074
1103,"SPL",6,602.957751096233
1104,"SPL",6,529.746905357398
1105,"SPL",6,760.2561032616641
1106,"SPL",6,691.3991523995417
1107,"SPL",6,580.8733490974769
1108,"SPL",6,737.4383210679096
1109,"SPL",6,522.9297010221012
1110,"BQC",6,677.6703263127185
1111,"SPL",6,619.1675425916931
1112,"SPL",6,852.3831001349065
1113,"SPL",6,1068.3284404559463
1114,"SPL",6,563.0520739380809
1115,"SPL",6,854.8421167780039
1116,"SPL",6,815.660507124516
1117,"SPL",6,677.0089109551141
1118,"SPL",6,615.0979641416884
1119,"SPL",6,915.0072943009609
1120,"BQC",6,675.1162970501609
1121,"SPL",6,573.2523487824002
1122,"SPL",6,449.6642973319699
1123,"SPL",6,869.916485910489
1124,"SPL",6,627.4145844901052
1125,"SPL",6,572.6946009320955
1126,"SPL",6,1124.3542788622453
1127,"SPL",6,634.5740960048216
1128,"SPL",6,570.831736835433
1129,"SPL",6,677.6733648971924
1130,"BQC",6,479.12332479856906
1131,"SPL",6,696.8034002578605
1132,"SPL",6,604.1037972477712
1133,"SPL",6,684.0728943767649
1134,"SPL",6,461.70260882189496
1135,"SPL",6,450.8755913193621
1136,"SPL",6,495.57947188218634
1137,"SPL",6,479.6679325491031
1138,"SPL",6,785.0074036937314
1139,"SPL",6,822.3167708521858
1140,"BQC",6,414.6745246401055
1141,"SPL",6,522.2395164119937
1142,"SPL",6,522.0694631904698
1143,"SPL",6,577.1780339029299
1144,"SPL",6,576.7200566889173
1145,"SPL",6,601.1086080796156
1146,"SPL",6,441.050374611344
1147,"SPL",6,421.4988128966341
1148,"SPL",6,723.6107997504761
1149,"SPL",6,457.3082629023316
1150,"BQC",6,485.35151923854573
1151,"SPL",6,522.2851859775477
1152,"SPL",6,382.83345784915855
1153,"SPL",6,610.8974259051259
1154,"SPL",6,543.9807113943893
1155,"SPL",6,723.811260797824
1156,"SPL",6,527.3457471147284
1157,"SPL",6,455.93458131149407
1158,"SPL",6,543.4091780033062
1159,"SPL",6,319.88579373683126
1160,"BQC",6,353.25424302455235
1161,"SPL",6,566.5768438295074
1162,"SPL",6,436.32374725322444
1163,"SPL",6,472.72349105622476
1164,"SPL",6,461.7319117336157
1165,"SPL",6,377.90961505361463
1166,"SPL",6,169.23033195028677
1167,"SPL",6,520.9837186427379
1168,"SPL",6,579.6088534886165
1169,"SPL",6,268.84140610614025
1170,"BQC",6,632.933226814698
1171,"SPL",6,513.7454349045331
1172,"SPL",6,654.2591749141579
1173,"SPL",6,306.5668640678568
1174,"SPL",6,472.37892656477345
1175,"SPL",6,429.6704917265493
1176,"SPL",6,557.352614196512
1177,"SPL",6,353.1959953755294
1178,"SPL",6,435.6546309303036
1179,"SPL",6,168.06202951063187
1180,"BQC",6,301.7864803117363
1181,"SPL",6,449.2961536529318
1182,"SPL",6,322.58381869678976
1183,"SPL",6,420.0897032551588
1184,"SPL",6,354.63249500018657
1185,"SPL",6,514.1613692785742
1186,"SPL",6,596.8006987242168
1187,"SPL",6,296.66388387021937
1188,"SPL",6,372.6021297739351
1189,"SPL",6,633.3479691247726
1190,"BQC",6,371.80141890897903
1191,"SPL",6,367.18618868006394
1192,"SPL",6,723.920656233021
1193,"SPL",6,742.4168202865533
1194,"SPL",6,436.14151405692667
1195,"SPL",6,282.49579504673596
1196,"SPL",6,436.3520339978603
1197,"SPL",6,313.22518891919503
1198,"SPL",6,628.7837315413495
1199,"SPL",6,289.72055250036317
1200,"BQC",6,561.6684431924709
1201,"SPL",7,1145.2843939814645
1202,"SPL",7,1013.8620804079725
1203,"SPL",7,1181.0729809377483
1204,"SPL",7,1027.4223509919336
1205,"SPL",7,1171.515310503537
1206,"SPL",7,1224.4083584284006
1207,"SPL",7,1022.1174275842184
1208,"SPL",7,1237.9432059920932
1209,"SPL",7,1084.3286918774156
1210,"BQC",7,1024.3024909013518
1211,"SPL",7,1165.586740128306
1212,"SPL",7,1108.6540085715976
1213,"SPL",7,1184.0867306076832
1214,"SPL",7,1040.0624055286798
1215,"SPL",7,1155.2413128481408
1216,"SPL",7,1257.0983015325155
1217,"SPL",7,962.6800418302317
1218,"SPL",7,1036.776690917235
1219,"SPL",7,1074.7504119097557
1220,"BQC",7,1061.4243181509082
1221,"SPL",7,1243.3250288415368
1222,"SPL",7,1107.11119973063
1223,"SPL",7,994.8639225771195
1224,"SPL",7,1152.3487386386366
1225,"SPL",7,1181.6966898989515
1226,"SPL",7,1310.9563383806728
1227,"SPL",7,1119.2786261981278
1228,"SPL",7,1350.0129248651403
1229,"SPL",7,1277.8003243305236
1230,"BQC",7,933.0906478531714
1231,"SPL",7,1160.4051599773493
1232,"SPL",7,1444.6304665415444
1233,"SPL",7,1236.2771100693396
1234,"SPL",7,1073.4860831930066
1235,"SPL",7,1238.6897151576377
1236,"SPL",7,1068.5552585943651
1237,"SPL",7,1233.694825135024
1238,"SPL",7,1225.0884376732683
1239,"SPL",7,1337.8759813954234
1240,"BQC",7,886.2282664022401
1241,"SPL",7,1201.2866718376476
1242,"SPL",7,1356.3261459809905
1243,"SPL",7,1419.7738565996688
1244,"SPL",7,1200.3600061936722
1245,"SPL",7,1214.771977321936
1246,"SPL",7,1346.132169757364
1247,"SPL",7,1300.2039234747228
1248,"SPL",7,1337.423447023225
1249,"SPL",7,1423.4625916234272
1250,"BQC",7,1070.7730259079524
1251,"SPL",7,1388.4632829209638
1252,"SPL",7,1345.4341866385698
1253,"SPL",7,1326.1569547887484
1254,"SPL",7,1320.855773547168
1255,"SPL",7,1410.633758458962
1256,"SPL",7,1180.3319668211304
1257,"SPL",7,1168.8995758253268
1258,"SPL",7,1337.2768484814237
1259,"SPL",7,1264.5835173364883
1260,"BQC",7,1040.6861824869832
1261,"SPL",7,1347.0444929418372
1262,"SPL",7,1346.143920049668
1263,"SPL",7,1242.2581059099857
1264,"SPL",7,1234.7968732523725
1265,"SPL",7,1270.7550539167325
1266,"SPL",7,1366.8613813927116
1267,"SPL",7,1300.1493637401877
1268,"SPL",7,1397.6620846389972
1269,"SPL",7,1250.2411467300735
1270,"BQC",7,1158.4268216420185
1271,"SPL",7,1332.0940604666355
1272,"SPL",7,1301.1548589183806
1273,"SPL",7,1277.4131177074755
1274,"SPL",7,1203.7991829962002
1275,"SPL",7,1216.5800313706154
1276,"SPL",7,1245.9759652941034
1277,"SPL",7,1223.3386453172457
1278,"SPL",7,1308.0508227862547
1279,"SPL",7,1197.945268874124
1280,"BQC",7,924.1772798331949
1281,"SPL",7,1150.3717082507465
1282,"SPL",7,1179.758056070884
1283,"SPL",7,1181.3932548471046
1284,"SPL",7,951.4697350297904
1285,"SPL",7,1040.8344084903642
1286,"SPL",7,1164.4494336305152
1287,"SPL",7,1139.4621757685723
1288,"SPL",7,1040.1136207102538
1289,"SPL",7,955.1800794469792
1290,"BQC",7,870.1516812502779
1291,"SPL",7,1207.743653020957
1292,"SPL",7,1313.6566773970876
1293,"SPL",7,1126.3730077121354
1294,"SPL",7,1273.3762738453975
1295,"SPL",7,1126.158479383012
1296,"SPL",7,1123.1735008355415
1297,"SPL",7,1137.838617641725
1298,"SPL",7,1012.0121710799988
1299,"SPL",7,1087.5961632294186
1300,"BQC",7,1057.3550433957948
1301,"SPL",7,1005.169559436649
1302,"SPL",7,1041.6701815414876
1303,"SPL",7,952.7518023971745
1304,"SPL",7,1096.6779063872757
1305,"SPL",7,1097.4584608785071
1306,"SPL",7,1113.5772445521834
1307,"SPL",7,920.5599801148747
1308,"SPL",7,1047.103589441598
1309,"SPL",7,935.860189679875
1310,"BQC",7,1115.1582239676654
1311,"SPL",7,1152.4647332231611
1312,"SPL",7,961.9123473044821
1313,"SPL",7,1078.0665516120757
1314,"SPL",7,925.6413613857991
1315,"SPL",7,947.047827378449
1316,"SPL",7,1033.1533698960563
1317,"SPL",7,915.8442335836719
1318,"SPL",7,808.0324704571581
1319,"SPL",7,1099.5239276453067
1320,"BQC",7,988.0259414777961
1321,"SPL",7,904.3344210326634
1322,"SPL",7,758.3139131233636
1323,"SPL",7,1143.0913742414884
1324,"SPL",7,1287.1860989270278
1325,"SPL",7,964.3103980614796
1326,"SPL",7,1024.095655512771
1327,"SPL",7,1057.2673815461549
1328,"SPL",7,860.4752826657009
1329,"SPL",7,891.5326372651632
1330,"BQC",7,1060.7068951117953
1331,"SPL",7,845.4597882715556
1332,"SPL",7,977.8349175657312
1333,"SPL",7,883.1658405684259
1334,"SPL",7,887.6303045585958
1335,"SPL",7,894.783215435702
1336,"SPL",7,716.8368817836845
1337,"SPL",7,984.310506320275
1338,"SPL",7,753.724327909485
1339,"SPL",7,874.9273415428655
1340,"BQC",7,968.774392313379
1341,"SPL",7,869.9093108957895
1342,"SPL",7,1036.0428837729696
1343,"SPL",7,830.3105331159509
1344,"SPL",7,808.8711647369249
1345,"SPL",7,734.0754193626102
1346,"SPL",7,804.527536874912
1347,"SPL",7,767.7329725836901
1348,"SPL",7,924.5984768661573
1349,"SPL",7,797.1547080435525
1350,"BQC",7,1076.7817815091714
1351,"SPL",7,868.7127110011077
1352,"SPL",7,740.2483928894392
1353,"SPL",7,804.9920434981242
1354,"SPL",7,973.2108920746291
1355,"SPL",7,975.8520482026515
1356,"SPL",7,1087.143686507384
1357,"SPL",7,887.4663355312757
1358,"SPL",7,739.6745460181842
1359,"SPL",7,814.0418112041868
1360,"BQC",7,1026.3170137927927
1361,"SPL",7,1084.72332104058
1362,"SPL",7,907.9066730380806
1363,"SPL",7,1013.3263175698073
1364,"SPL",7,978.6610668047252
1365,"SPL",7,787.7899451698871
1366,"SPL",7,890.4121455258173
1367,"SPL",7,1041.1490850731188
1368,"SPL",7,1001.504190729727
1369,"SPL",7,963.71470865423
1370,"BQC",7,1035.6357093592123
1371,"SPL",7,875.5683098870994
1372,"SPL",7,796.6961889471074
1373,"SPL",7,1062.2573528410505
1374,"SPL",7,794.9229840844871
1375,"SPL",7,847.4313900757458
1376,"SPL",7,1008.7350572547425
1377,"SPL",7,824.2737029635489
1378,"SPL",7,900.0931006118947
1379,"SPL",7,841.9147876647118
1380,"BQC",7,907.2013822686824
1381,"SPL",7,1015.0183516860213
1382,"SPL",7,1017.8430747071062
1383,"SPL",7,1025.2759406106936
1384,"SPL",7,1042.2308409339216
1385,"SPL",7,1056.0152038802437
1386,"SPL",7,800.8776173151313
1387,"SPL",7,988.6116388421402
1388,"SPL",7,1020.5687106964759
1389,"SPL",7,1087.6927461085486
1390,"BQC",7,950.255648545717
1391,"SPL",7,977.2683216996012
1392,"SPL",7,925.9524949754177
1393,"SPL",7,1145.1790924260251
1394,"SPL",7,1173.544311547585
1395,"SPL",7,1130.6242504670684
1396,"SPL",7,935.8671072533527
1397,"SPL",7,1109.5786366392917
1398,"SPL",7,1185.7231789001523
1399,"SPL",7,1093.7797746452793
1400,"BQC",7,959.6079848428731
